"FRich","m","sev.blueplots","n_trait","traits","SR"
0.0236175001350911,3,"1 W 1",6,160,5
0.0719322957052996,3,"4 E 1",6,160,6
0.000166622113093131,3,"2 N 3",6,160,3
0.0289863039247067,3,"5 W 1",6,160,5
0.000837786038869227,3,"5 N 1",6,160,3
0.000731461270762613,3,"1 N 1",6,160,4
0.157285968390137,3,"4 E 3",6,160,9
0.00488747176920008,3,"3 W 1",6,160,3
0.000166622113093131,3,"2 E 3",6,160,3
0.0054399733785063,3,"3 E 3",6,160,3
0.00129232937110597,4,"5 E 1",6,160,5
0.0802825433012789,4,"4 W 1",6,160,5
0.0915604749395833,4,"2 W 1",6,160,5
0.107199620536244,4,"5 N 3",6,160,8
0.000166622113093131,4,"2 E 1",6,160,3
0.000271928711984231,4,"3 E 1",6,160,3
0.00561650038890049,4,"3 N 1",6,160,3
0.0236175001350911,4,"1 W 3",6,160,4
0.0761548105803362,4,"3 W 3",6,160,4
0.0236175001350911,4,"1 W 1",6,160,5
0.0719322957052996,4,"4 E 1",6,160,6
0.000166622113093131,4,"2 N 3",6,160,3
0.0289863039247067,4,"5 W 1",6,160,5
0.000837786038869227,4,"5 N 1",6,160,3
0.000731461270762613,4,"1 N 1",6,160,4
0.157285968390137,4,"4 E 3",6,160,9
0.00488747176920008,4,"3 W 1",6,160,3
0.000166622113093131,4,"2 E 3",6,160,3
0.0054399733785063,4,"3 E 3",6,160,3
0.00131372654539771,2,"5 E 1",6,161,5
0.0954934150507894,2,"4 W 1",6,161,5
0.0938656153688315,2,"2 W 1",6,161,5
0.0960136358023672,2,"5 N 3",6,161,8
0.000343201489963178,2,"2 E 1",6,161,3
0.000824169163948326,2,"3 E 1",6,161,3
0.0107536086341289,2,"3 N 1",6,161,3
0.0402627131357727,2,"1 W 3",6,161,4
0.0693914628912832,2,"3 W 3",6,161,4
0.0402627131357727,2,"1 W 1",6,161,5
0.104694819284229,2,"4 E 1",6,161,6
0.000343201489963178,2,"2 N 3",6,161,3
0.0709916002688549,2,"5 W 1",6,161,5
4.90772886553053e-07,2,"5 N 1",6,161,3
0.00361091164871185,2,"1 N 1",6,161,4
0.17858295388305,2,"4 E 3",6,161,9
0.00913769000149712,2,"3 W 1",6,161,3
0.000343201489963178,2,"2 E 3",6,161,3
0.00961881104446583,2,"3 E 3",6,161,3
0.00131372654539771,3,"5 E 1",6,161,5
0.0954934150507894,3,"4 W 1",6,161,5
0.0938656153688315,3,"2 W 1",6,161,5
0.0960136358023672,3,"5 N 3",6,161,8
0.000343201489963178,3,"2 E 1",6,161,3
0.000824169163948326,3,"3 E 1",6,161,3
0.0107536086341289,3,"3 N 1",6,161,3
0.0402627131357727,3,"1 W 3",6,161,4
0.0693914628912832,3,"3 W 3",6,161,4
0.0402627131357727,3,"1 W 1",6,161,5
0.104694819284229,3,"4 E 1",6,161,6
0.000343201489963178,3,"2 N 3",6,161,3
0.0709916002688549,3,"5 W 1",6,161,5
4.90772886553053e-07,3,"5 N 1",6,161,3
0.00361091164871185,3,"1 N 1",6,161,4
0.17858295388305,3,"4 E 3",6,161,9
0.00913769000149712,3,"3 W 1",6,161,3
0.000343201489963178,3,"2 E 3",6,161,3
0.00961881104446583,3,"3 E 3",6,161,3
0.00131372654539771,4,"5 E 1",6,161,5
0.0954934150507894,4,"4 W 1",6,161,5
0.0938656153688315,4,"2 W 1",6,161,5
0.0960136358023672,4,"5 N 3",6,161,8
0.000343201489963178,4,"2 E 1",6,161,3
0.000824169163948326,4,"3 E 1",6,161,3
0.0107536086341289,4,"3 N 1",6,161,3
0.0402627131357727,4,"1 W 3",6,161,4
0.0693914628912832,4,"3 W 3",6,161,4
0.0402627131357727,4,"1 W 1",6,161,5
0.104694819284229,4,"4 E 1",6,161,6
0.000343201489963178,4,"2 N 3",6,161,3
0.0709916002688549,4,"5 W 1",6,161,5
4.90772886553053e-07,4,"5 N 1",6,161,3
0.00361091164871185,4,"1 N 1",6,161,4
0.17858295388305,4,"4 E 3",6,161,9
0.00913769000149712,4,"3 W 1",6,161,3
0.000343201489963178,4,"2 E 3",6,161,3
0.00961881104446583,4,"3 E 3",6,161,3
0.00992736567072868,2,"5 E 1",6,162,5
0.077722489505745,2,"4 W 1",6,162,5
0.10628134190468,2,"2 W 1",6,162,5
0.0815374877531539,2,"5 N 3",6,162,8
0.000623072949092248,2,"2 E 1",6,162,3
0.00355446453925218,2,"3 E 1",6,162,3
0.0171178728128491,2,"3 N 1",6,162,3
0.040593141031578,2,"1 W 3",6,162,4
0.101208867914505,2,"3 W 3",6,162,4
0.040593141031578,2,"1 W 1",6,162,5
0.0929728079541007,2,"4 E 1",6,162,6
0.000623072949092248,2,"2 N 3",6,162,3
0.0340892836716138,2,"5 W 1",6,162,5
0.00100001129749447,2,"5 N 1",6,162,3
0.00401243942117992,2,"1 N 1",6,162,4
0.170325376729896,2,"4 E 3",6,162,9
0.0138825873080706,2,"3 W 1",6,162,3
0.000623072949092248,2,"2 E 3",6,162,3
0.00534943979264737,2,"3 E 3",6,162,3
0.00992736567072868,3,"5 E 1",6,162,5
0.077722489505745,3,"4 W 1",6,162,5
0.10628134190468,3,"2 W 1",6,162,5
0.0815374877531539,3,"5 N 3",6,162,8
0.000623072949092248,3,"2 E 1",6,162,3
0.00355446453925218,3,"3 E 1",6,162,3
0.0171178728128491,3,"3 N 1",6,162,3
0.040593141031578,3,"1 W 3",6,162,4
0.101208867914505,3,"3 W 3",6,162,4
0.040593141031578,3,"1 W 1",6,162,5
0.0929728079541007,3,"4 E 1",6,162,6
0.000623072949092248,3,"2 N 3",6,162,3
0.0340892836716138,3,"5 W 1",6,162,5
0.00100001129749447,3,"5 N 1",6,162,3
0.00401243942117992,3,"1 N 1",6,162,4
0.170325376729896,3,"4 E 3",6,162,9
0.0138825873080706,3,"3 W 1",6,162,3
0.000623072949092248,3,"2 E 3",6,162,3
0.00534943979264737,3,"3 E 3",6,162,3
0.00992736567072868,4,"5 E 1",6,162,5
0.077722489505745,4,"4 W 1",6,162,5
0.10628134190468,4,"2 W 1",6,162,5
0.0815374877531539,4,"5 N 3",6,162,8
0.000623072949092248,4,"2 E 1",6,162,3
0.00355446453925218,4,"3 E 1",6,162,3
0.0171178728128491,4,"3 N 1",6,162,3
0.040593141031578,4,"1 W 3",6,162,4
0.101208867914505,4,"3 W 3",6,162,4
0.040593141031578,4,"1 W 1",6,162,5
0.0929728079541007,4,"4 E 1",6,162,6
0.000623072949092248,4,"2 N 3",6,162,3
0.0340892836716138,4,"5 W 1",6,162,5
0.00100001129749447,4,"5 N 1",6,162,3
0.00401243942117992,4,"1 N 1",6,162,4
0.170325376729896,4,"4 E 3",6,162,9
0.0138825873080706,4,"3 W 1",6,162,3
0.000623072949092248,4,"2 E 3",6,162,3
0.00534943979264737,4,"3 E 3",6,162,3
0.00575070796031174,2,"5 E 1",6,163,5
0.0869313421754601,2,"4 W 1",6,163,5
0.135232794504777,2,"2 W 1",6,163,5
0.110593625350102,2,"5 N 3",6,163,8
0.000905954556639424,2,"2 E 1",6,163,3
0.00271864361221573,2,"3 E 1",6,163,3
0.0300346828598734,2,"3 N 1",6,163,3
0.0555311347577182,2,"1 W 3",6,163,4
0.138833719795206,2,"3 W 3",6,163,4
0.0555311347577182,2,"1 W 1",6,163,5
0.113331783726389,2,"4 E 1",6,163,6
0.000905954556639424,2,"2 N 3",6,163,3
0.0674723585188692,2,"5 W 1",6,163,5
0.000369642350193038,2,"5 N 1",6,163,3
0.00416616801629044,2,"1 N 1",6,163,4
0.214532205593328,2,"4 E 3",6,163,9
0.028546252411215,2,"3 W 1",6,163,3
0.000905954556639424,2,"2 E 3",6,163,3
0.0229220296007739,2,"3 E 3",6,163,3
0.00575070796031174,3,"5 E 1",6,163,5
0.0869313421754601,3,"4 W 1",6,163,5
0.135232794504777,3,"2 W 1",6,163,5
0.110593625350102,3,"5 N 3",6,163,8
0.000905954556639424,3,"2 E 1",6,163,3
0.00271864361221573,3,"3 E 1",6,163,3
0.0300346828598734,3,"3 N 1",6,163,3
0.0555311347577182,3,"1 W 3",6,163,4
0.138833719795206,3,"3 W 3",6,163,4
0.0555311347577182,3,"1 W 1",6,163,5
0.113331783726389,3,"4 E 1",6,163,6
0.000905954556639424,3,"2 N 3",6,163,3
0.0674723585188692,3,"5 W 1",6,163,5
0.000369642350193038,3,"5 N 1",6,163,3
0.00416616801629044,3,"1 N 1",6,163,4
0.214532205593328,3,"4 E 3",6,163,9
0.028546252411215,3,"3 W 1",6,163,3
0.000905954556639424,3,"2 E 3",6,163,3
0.0229220296007739,3,"3 E 3",6,163,3
0.00575070796031174,4,"5 E 1",6,163,5
0.0869313421754601,4,"4 W 1",6,163,5
0.135232794504777,4,"2 W 1",6,163,5
0.110593625350102,4,"5 N 3",6,163,8
0.000905954556639424,4,"2 E 1",6,163,3
0.00271864361221573,4,"3 E 1",6,163,3
0.0300346828598734,4,"3 N 1",6,163,3
0.0555311347577182,4,"1 W 3",6,163,4
0.138833719795206,4,"3 W 3",6,163,4
0.0555311347577182,4,"1 W 1",6,163,5
0.113331783726389,4,"4 E 1",6,163,6
0.000905954556639424,4,"2 N 3",6,163,3
0.0674723585188692,4,"5 W 1",6,163,5
0.000369642350193038,4,"5 N 1",6,163,3
0.00416616801629044,4,"1 N 1",6,163,4
0.214532205593328,4,"4 E 3",6,163,9
0.028546252411215,4,"3 W 1",6,163,3
0.000905954556639424,4,"2 E 3",6,163,3
0.0229220296007739,4,"3 E 3",6,163,3
0.00765559207103215,2,"5 E 1",6,164,5
0.0623732346292835,2,"4 W 1",6,164,5
0.104446725718251,2,"2 W 1",6,164,5
0.0922482205612539,2,"5 N 3",6,164,8
0.000513910642301945,2,"2 E 1",6,164,3
0.00265961646489489,2,"3 E 1",6,164,3
0.0193302528572001,2,"3 N 1",6,164,3
0.0295189017048963,2,"1 W 3",6,164,4
0.100144784433413,2,"3 W 3",6,164,4
0.0295189017048963,2,"1 W 1",6,164,5
0.0820967658855572,2,"4 E 1",6,164,6
0.000513910642301945,2,"2 N 3",6,164,3
0.0508854670982861,2,"5 W 1",6,164,5
5.617521226669e-06,2,"5 N 1",6,164,3
0.00563589172577614,2,"1 N 1",6,164,4
0.161683005832243,2,"4 E 3",6,164,9
0.0181145889256694,2,"3 W 1",6,164,3
0.000513910642301945,2,"2 E 3",6,164,3
0.00913861390664049,2,"3 E 3",6,164,3
0.00765559207103215,3,"5 E 1",6,164,5
0.0623732346292835,3,"4 W 1",6,164,5
0.104446725718251,3,"2 W 1",6,164,5
0.0922482205612539,3,"5 N 3",6,164,8
0.000513910642301945,3,"2 E 1",6,164,3
0.00265961646489489,3,"3 E 1",6,164,3
0.0193302528572001,3,"3 N 1",6,164,3
0.0295189017048963,3,"1 W 3",6,164,4
0.100144784433413,3,"3 W 3",6,164,4
0.0295189017048963,3,"1 W 1",6,164,5
0.0820967658855572,3,"4 E 1",6,164,6
0.000513910642301945,3,"2 N 3",6,164,3
0.0508854670982861,3,"5 W 1",6,164,5
5.617521226669e-06,3,"5 N 1",6,164,3
0.00563589172577614,3,"1 N 1",6,164,4
0.161683005832243,3,"4 E 3",6,164,9
0.0181145889256694,3,"3 W 1",6,164,3
0.000513910642301945,3,"2 E 3",6,164,3
0.00913861390664049,3,"3 E 3",6,164,3
0.00765559207103215,4,"5 E 1",6,164,5
0.0623732346292835,4,"4 W 1",6,164,5
0.104446725718251,4,"2 W 1",6,164,5
0.0922482205612539,4,"5 N 3",6,164,8
0.000513910642301945,4,"2 E 1",6,164,3
0.00265961646489489,4,"3 E 1",6,164,3
0.0193302528572001,4,"3 N 1",6,164,3
0.0295189017048963,4,"1 W 3",6,164,4
0.100144784433413,4,"3 W 3",6,164,4
0.0295189017048963,4,"1 W 1",6,164,5
0.0820967658855572,4,"4 E 1",6,164,6
0.000513910642301945,4,"2 N 3",6,164,3
0.0508854670982861,4,"5 W 1",6,164,5
5.617521226669e-06,4,"5 N 1",6,164,3
0.00563589172577614,4,"1 N 1",6,164,4
0.161683005832243,4,"4 E 3",6,164,9
0.0181145889256694,4,"3 W 1",6,164,3
0.000513910642301945,4,"2 E 3",6,164,3
0.00913861390664049,4,"3 E 3",6,164,3
0.00260805277599516,2,"5 E 1",6,165,5
0.110199694703054,2,"4 W 1",6,165,5
0.105077412751807,2,"2 W 1",6,165,5
0.108536693633136,2,"5 N 3",6,165,8
8.12640427924945e-05,2,"2 E 1",6,165,3
0.00129044508754952,2,"3 E 1",6,165,3
0.00706122203509943,2,"3 N 1",6,165,3
0.0349626621463067,2,"1 W 3",6,165,4
0.0815927715720976,2,"3 W 3",6,165,4
0.0349626621463067,2,"1 W 1",6,165,5
0.100231740100843,2,"4 E 1",6,165,6
8.12640427924945e-05,2,"2 N 3",6,165,3
0.0595997136642581,2,"5 W 1",6,165,5
0.00101048007314182,2,"5 N 1",6,165,3
0.00324408112203923,2,"1 N 1",6,165,4
0.217840950796256,2,"4 E 3",6,165,9
0.00753477891268646,2,"3 W 1",6,165,3
8.12640427924945e-05,2,"2 E 3",6,165,3
0.00899678730503054,2,"3 E 3",6,165,3
0.00260805277599516,3,"5 E 1",6,165,5
0.110199694703054,3,"4 W 1",6,165,5
0.105077412751807,3,"2 W 1",6,165,5
0.108536693633136,3,"5 N 3",6,165,8
8.12640427924945e-05,3,"2 E 1",6,165,3
0.00129044508754952,3,"3 E 1",6,165,3
0.00706122203509943,3,"3 N 1",6,165,3
0.0349626621463067,3,"1 W 3",6,165,4
0.0815927715720976,3,"3 W 3",6,165,4
0.0349626621463067,3,"1 W 1",6,165,5
0.100231740100843,3,"4 E 1",6,165,6
8.12640427924945e-05,3,"2 N 3",6,165,3
0.0595997136642581,3,"5 W 1",6,165,5
0.00101048007314182,3,"5 N 1",6,165,3
0.00324408112203923,3,"1 N 1",6,165,4
0.217840950796256,3,"4 E 3",6,165,9
0.00753477891268646,3,"3 W 1",6,165,3
8.12640427924945e-05,3,"2 E 3",6,165,3
0.00899678730503054,3,"3 E 3",6,165,3
0.00260805277599516,4,"5 E 1",6,165,5
0.110199694703054,4,"4 W 1",6,165,5
0.105077412751807,4,"2 W 1",6,165,5
0.108536693633136,4,"5 N 3",6,165,8
8.12640427924945e-05,4,"2 E 1",6,165,3
0.00129044508754952,4,"3 E 1",6,165,3
0.00706122203509943,4,"3 N 1",6,165,3
0.0349626621463067,4,"1 W 3",6,165,4
0.0815927715720976,4,"3 W 3",6,165,4
0.0349626621463067,4,"1 W 1",6,165,5
0.100231740100843,4,"4 E 1",6,165,6
8.12640427924945e-05,4,"2 N 3",6,165,3
0.0595997136642581,4,"5 W 1",6,165,5
0.00101048007314182,4,"5 N 1",6,165,3
0.00324408112203923,4,"1 N 1",6,165,4
0.217840950796256,4,"4 E 3",6,165,9
0.00753477891268646,4,"3 W 1",6,165,3
8.12640427924945e-05,4,"2 E 3",6,165,3
0.00899678730503054,4,"3 E 3",6,165,3
0.00441965537248768,2,"5 E 1",6,166,5
0.0777820979982385,2,"4 W 1",6,166,5
0.0766124254205674,2,"2 W 1",6,166,5
0.0829100825434129,2,"5 N 3",6,166,8
0.000816580915471796,2,"2 E 1",6,166,3
0.00131567889522658,2,"3 E 1",6,166,3
0.00451680747258412,2,"3 N 1",6,166,3
0.0280773182729087,2,"1 W 3",6,166,4
0.0492025616821386,2,"3 W 3",6,166,4
0.0280773182729087,2,"1 W 1",6,166,5
0.0797008561716179,2,"4 E 1",6,166,6
0.000816580915471796,2,"2 N 3",6,166,3
0.0577093698101721,2,"5 W 1",6,166,5
0.0018337255975385,2,"5 N 1",6,166,3
0.00566129649001792,2,"1 N 1",6,166,4
0.16363664743639,2,"4 E 3",6,166,9
0.00460890938925376,2,"3 W 1",6,166,3
0.000816580915471796,2,"2 E 3",6,166,3
0.00804069425087791,2,"3 E 3",6,166,3
0.00441965537248768,3,"5 E 1",6,166,5
0.0777820979982385,3,"4 W 1",6,166,5
0.0766124254205674,3,"2 W 1",6,166,5
0.0829100825434129,3,"5 N 3",6,166,8
0.000816580915471796,3,"2 E 1",6,166,3
0.00131567889522658,3,"3 E 1",6,166,3
0.00451680747258412,3,"3 N 1",6,166,3
0.0280773182729087,3,"1 W 3",6,166,4
0.0492025616821386,3,"3 W 3",6,166,4
0.0280773182729087,3,"1 W 1",6,166,5
0.0797008561716179,3,"4 E 1",6,166,6
0.000816580915471796,3,"2 N 3",6,166,3
0.0577093698101721,3,"5 W 1",6,166,5
0.0018337255975385,3,"5 N 1",6,166,3
0.00566129649001792,3,"1 N 1",6,166,4
0.16363664743639,3,"4 E 3",6,166,9
0.00460890938925376,3,"3 W 1",6,166,3
0.000816580915471796,3,"2 E 3",6,166,3
0.00804069425087791,3,"3 E 3",6,166,3
0.00441965537248768,4,"5 E 1",6,166,5
0.0777820979982385,4,"4 W 1",6,166,5
0.0766124254205674,4,"2 W 1",6,166,5
0.0829100825434129,4,"5 N 3",6,166,8
0.000816580915471796,4,"2 E 1",6,166,3
0.00131567889522658,4,"3 E 1",6,166,3
0.00451680747258412,4,"3 N 1",6,166,3
0.0280773182729087,4,"1 W 3",6,166,4
0.0492025616821386,4,"3 W 3",6,166,4
0.0280773182729087,4,"1 W 1",6,166,5
0.0797008561716179,4,"4 E 1",6,166,6
0.000816580915471796,4,"2 N 3",6,166,3
0.0577093698101721,4,"5 W 1",6,166,5
0.0018337255975385,4,"5 N 1",6,166,3
0.00566129649001792,4,"1 N 1",6,166,4
0.16363664743639,4,"4 E 3",6,166,9
0.00460890938925376,4,"3 W 1",6,166,3
0.000816580915471796,4,"2 E 3",6,166,3
0.00804069425087791,4,"3 E 3",6,166,3
0.00224497013836405,2,"5 E 1",6,167,5
0.0892735841457,2,"4 W 1",6,167,5
0.13844614981982,2,"2 W 1",6,167,5
0.1118268735822,2,"5 N 3",6,167,8
0.00128930000100976,2,"2 E 1",6,167,3
0.0010160893429561,2,"3 E 1",6,167,3
0.00818923174916125,2,"3 N 1",6,167,3
0.0361943267327662,2,"1 W 3",6,167,4
0.0802754078980266,2,"3 W 3",6,167,4
0.0361943267327662,2,"1 W 1",6,167,5
0.0737959242704455,2,"4 E 1",6,167,6
0.00128930000100976,2,"2 N 3",6,167,3
0.0852441635387003,2,"5 W 1",6,167,5
0.00163013931011168,2,"5 N 1",6,167,3
0.00398957564579393,2,"1 N 1",6,167,4
0.223016271796844,2,"4 E 3",6,167,9
0.00630723522085721,2,"3 W 1",6,167,3
0.00128930000100976,2,"2 E 3",6,167,3
0.00920144610656067,2,"3 E 3",6,167,3
0.00224497013836405,3,"5 E 1",6,167,5
0.0892735841457,3,"4 W 1",6,167,5
0.13844614981982,3,"2 W 1",6,167,5
0.1118268735822,3,"5 N 3",6,167,8
0.00128930000100976,3,"2 E 1",6,167,3
0.0010160893429561,3,"3 E 1",6,167,3
0.00818923174916125,3,"3 N 1",6,167,3
0.0361943267327662,3,"1 W 3",6,167,4
0.0802754078980266,3,"3 W 3",6,167,4
0.0361943267327662,3,"1 W 1",6,167,5
0.0737959242704455,3,"4 E 1",6,167,6
0.00128930000100976,3,"2 N 3",6,167,3
0.0852441635387003,3,"5 W 1",6,167,5
0.00163013931011168,3,"5 N 1",6,167,3
0.00398957564579393,3,"1 N 1",6,167,4
0.223016271796844,3,"4 E 3",6,167,9
0.00630723522085721,3,"3 W 1",6,167,3
0.00128930000100976,3,"2 E 3",6,167,3
0.00920144610656067,3,"3 E 3",6,167,3
0.00224497013836405,4,"5 E 1",6,167,5
0.0892735841457,4,"4 W 1",6,167,5
0.13844614981982,4,"2 W 1",6,167,5
0.1118268735822,4,"5 N 3",6,167,8
0.00128930000100976,4,"2 E 1",6,167,3
0.0010160893429561,4,"3 E 1",6,167,3
0.00818923174916125,4,"3 N 1",6,167,3
0.0361943267327662,4,"1 W 3",6,167,4
0.0802754078980266,4,"3 W 3",6,167,4
0.0361943267327662,4,"1 W 1",6,167,5
0.0737959242704455,4,"4 E 1",6,167,6
0.00128930000100976,4,"2 N 3",6,167,3
0.0852441635387003,4,"5 W 1",6,167,5
0.00163013931011168,4,"5 N 1",6,167,3
0.00398957564579393,4,"1 N 1",6,167,4
0.223016271796844,4,"4 E 3",6,167,9
0.00630723522085721,4,"3 W 1",6,167,3
0.00128930000100976,4,"2 E 3",6,167,3
0.00920144610656067,4,"3 E 3",6,167,3
0.00675884366784891,2,"5 E 1",6,168,5
0.108081830192238,2,"4 W 1",6,168,5
0.124653167375904,2,"2 W 1",6,168,5
0.104807132792896,2,"5 N 3",6,168,8
0.000352627385030367,2,"2 E 1",6,168,3
0.00198373335745545,2,"3 E 1",6,168,3
0.0185938951722423,2,"3 N 1",6,168,3
0.0549223102113232,2,"1 W 3",6,168,4
0.105035468283219,2,"3 W 3",6,168,4
0.0549223102113232,2,"1 W 1",6,168,5
0.126472340903755,2,"4 E 1",6,168,6
0.000352627385030367,2,"2 N 3",6,168,3
0.0680534866729241,2,"5 W 1",6,168,5
0.000677190730466807,2,"5 N 1",6,168,3
0.0022871339405491,2,"1 N 1",6,168,4
0.218714899346782,2,"4 E 3",6,168,9
0.0166382971593163,2,"3 W 1",6,168,3
0.000352627385030367,2,"2 E 3",6,168,3
0.0112242740159517,2,"3 E 3",6,168,3
0.00675884366784891,3,"5 E 1",6,168,5
0.108081830192238,3,"4 W 1",6,168,5
0.124653167375904,3,"2 W 1",6,168,5
0.104807132792896,3,"5 N 3",6,168,8
0.000352627385030367,3,"2 E 1",6,168,3
0.00198373335745545,3,"3 E 1",6,168,3
0.0185938951722423,3,"3 N 1",6,168,3
0.0549223102113232,3,"1 W 3",6,168,4
0.105035468283219,3,"3 W 3",6,168,4
0.0549223102113232,3,"1 W 1",6,168,5
0.126472340903755,3,"4 E 1",6,168,6
0.000352627385030367,3,"2 N 3",6,168,3
0.0680534866729241,3,"5 W 1",6,168,5
0.000677190730466807,3,"5 N 1",6,168,3
0.0022871339405491,3,"1 N 1",6,168,4
0.218714899346782,3,"4 E 3",6,168,9
0.0166382971593163,3,"3 W 1",6,168,3
0.000352627385030367,3,"2 E 3",6,168,3
0.0112242740159517,3,"3 E 3",6,168,3
0.00675884366784891,4,"5 E 1",6,168,5
0.108081830192238,4,"4 W 1",6,168,5
0.124653167375904,4,"2 W 1",6,168,5
0.104807132792896,4,"5 N 3",6,168,8
0.000352627385030367,4,"2 E 1",6,168,3
0.00198373335745545,4,"3 E 1",6,168,3
0.0185938951722423,4,"3 N 1",6,168,3
0.0549223102113232,4,"1 W 3",6,168,4
0.105035468283219,4,"3 W 3",6,168,4
0.0549223102113232,4,"1 W 1",6,168,5
0.126472340903755,4,"4 E 1",6,168,6
0.000352627385030367,4,"2 N 3",6,168,3
0.0680534866729241,4,"5 W 1",6,168,5
0.000677190730466807,4,"5 N 1",6,168,3
0.0022871339405491,4,"1 N 1",6,168,4
0.218714899346782,4,"4 E 3",6,168,9
0.0166382971593163,4,"3 W 1",6,168,3
0.000352627385030367,4,"2 E 3",6,168,3
0.0112242740159517,4,"3 E 3",6,168,3
0.0093491221887824,2,"5 E 1",6,169,5
0.0756207995824332,2,"4 W 1",6,169,5
0.0906282625564367,2,"2 W 1",6,169,5
0.0858410529474824,2,"5 N 3",6,169,8
0.000207083676611969,2,"2 E 1",6,169,3
0.00251129126118692,2,"3 E 1",6,169,3
0.012625399565733,2,"3 N 1",6,169,3
0.0364467487196827,2,"1 W 3",6,169,4
0.0706054311598987,2,"3 W 3",6,169,4
0.0364467487196827,2,"1 W 1",6,169,5
0.0947480189809238,2,"4 E 1",6,169,6
0.000207083676611969,2,"2 N 3",6,169,3
0.0617623080116372,2,"5 W 1",6,169,5
0.000860090546025648,2,"5 N 1",6,169,3
0.0032915454570335,2,"1 N 1",6,169,4
0.164722180742883,2,"4 E 3",6,169,9
0.0102598773094401,2,"3 W 1",6,169,3
0.000207083676611969,2,"2 E 3",6,169,3
0.00204102956171416,2,"3 E 3",6,169,3
0.0093491221887824,3,"5 E 1",6,169,5
0.0756207995824332,3,"4 W 1",6,169,5
0.0906282625564367,3,"2 W 1",6,169,5
0.0858410529474824,3,"5 N 3",6,169,8
0.000207083676611969,3,"2 E 1",6,169,3
0.00251129126118692,3,"3 E 1",6,169,3
0.012625399565733,3,"3 N 1",6,169,3
0.0364467487196827,3,"1 W 3",6,169,4
0.0706054311598987,3,"3 W 3",6,169,4
0.0364467487196827,3,"1 W 1",6,169,5
0.0947480189809238,3,"4 E 1",6,169,6
0.000207083676611969,3,"2 N 3",6,169,3
0.0617623080116372,3,"5 W 1",6,169,5
0.000860090546025648,3,"5 N 1",6,169,3
0.0032915454570335,3,"1 N 1",6,169,4
0.164722180742883,3,"4 E 3",6,169,9
0.0102598773094401,3,"3 W 1",6,169,3
0.000207083676611969,3,"2 E 3",6,169,3
0.00204102956171416,3,"3 E 3",6,169,3
0.0093491221887824,4,"5 E 1",6,169,5
0.0756207995824332,4,"4 W 1",6,169,5
0.0906282625564367,4,"2 W 1",6,169,5
0.0858410529474824,4,"5 N 3",6,169,8
0.000207083676611969,4,"2 E 1",6,169,3
0.00251129126118692,4,"3 E 1",6,169,3
0.012625399565733,4,"3 N 1",6,169,3
0.0364467487196827,4,"1 W 3",6,169,4
0.0706054311598987,4,"3 W 3",6,169,4
0.0364467487196827,4,"1 W 1",6,169,5
0.0947480189809238,4,"4 E 1",6,169,6
0.000207083676611969,4,"2 N 3",6,169,3
0.0617623080116372,4,"5 W 1",6,169,5
0.000860090546025648,4,"5 N 1",6,169,3
0.0032915454570335,4,"1 N 1",6,169,4
0.164722180742883,4,"4 E 3",6,169,9
0.0102598773094401,4,"3 W 1",6,169,3
0.000207083676611969,4,"2 E 3",6,169,3
0.00204102956171416,4,"3 E 3",6,169,3
0.00524716023502606,2,"5 E 1",6,170,5
0.0838883323805128,2,"4 W 1",6,170,5
0.122337959212506,2,"2 W 1",6,170,5
0.134331839672042,2,"5 N 3",6,170,8
0.000330319144083472,2,"2 E 1",6,170,3
0.00162191655893119,2,"3 E 1",6,170,3
0.0222784199419163,2,"3 N 1",6,170,3
0.0445142484051564,2,"1 W 3",6,170,4
0.102016919346465,2,"3 W 3",6,170,4
0.0445142484051564,2,"1 W 1",6,170,5
0.10782430578291,2,"4 E 1",6,170,6
0.000330319144083472,2,"2 N 3",6,170,3
0.0897261601584566,2,"5 W 1",6,170,5
4.08127658532224e-06,2,"5 N 1",6,170,3
0.0033926764333719,2,"1 N 1",6,170,4
0.201624172807764,2,"4 E 3",6,170,9
0.0215290147910108,2,"3 W 1",6,170,3
0.000330319144083472,2,"2 E 3",6,170,3
0.0157568736769269,2,"3 E 3",6,170,3
0.00524716023502606,3,"5 E 1",6,170,5
0.0838883323805128,3,"4 W 1",6,170,5
0.122337959212506,3,"2 W 1",6,170,5
0.134331839672042,3,"5 N 3",6,170,8
0.000330319144083472,3,"2 E 1",6,170,3
0.00162191655893119,3,"3 E 1",6,170,3
0.0222784199419163,3,"3 N 1",6,170,3
0.0445142484051564,3,"1 W 3",6,170,4
0.102016919346465,3,"3 W 3",6,170,4
0.0445142484051564,3,"1 W 1",6,170,5
0.10782430578291,3,"4 E 1",6,170,6
0.000330319144083472,3,"2 N 3",6,170,3
0.0897261601584566,3,"5 W 1",6,170,5
4.08127658532224e-06,3,"5 N 1",6,170,3
0.0033926764333719,3,"1 N 1",6,170,4
0.201624172807764,3,"4 E 3",6,170,9
0.0215290147910108,3,"3 W 1",6,170,3
0.000330319144083472,3,"2 E 3",6,170,3
0.0157568736769269,3,"3 E 3",6,170,3
0.00524716023502606,4,"5 E 1",6,170,5
0.0838883323805128,4,"4 W 1",6,170,5
0.122337959212506,4,"2 W 1",6,170,5
0.134331839672042,4,"5 N 3",6,170,8
0.000330319144083472,4,"2 E 1",6,170,3
