year,season,date,site,tmnt,kartez,obs,ccount,cover,height,live_weight,Dead_Weight,Book,Comments
2006,1,3/6/06,P,C,BOER4,1,1,0.01,2,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,2,1,0.01,3,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,3,1,0.05,5,0.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,4,1,0.05,5,0.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,5,1,0.1,6,0.11,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,6,1,0.1,10,0.27,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,7,1,0.25,10,0.69,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,8,1,0.5,12,1.37,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,9,1,0.75,13,1.55,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,10,1,1,15,1.57,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,11,1,3,17,4.84,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,12,1,6,19,6.97,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,13,1,9,25,17.97,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,14,1,12,24,26.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOER4,15,1,15,26,19.06,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,1,1,0.05,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,2,1,0.05,1,0.02,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,3,1,0.1,1,0.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,4,1,0.1,1,0.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,5,1,0.25,2,0.17,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,6,1,0.25,2,0.31,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,7,1,0.5,2,0.5,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,8,1,0.5,2,0.42,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,9,1,0.75,2,0.55,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,10,1,0.75,2,0.35,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,11,1,1,3,0.85,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,12,1,1,3,0.77,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,13,1,2,3,0.78,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,14,1,2,3,0.51,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOGR2,15,1,3,4,1.62,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,1,1,0.01,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,2,1,0.01,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,3,1,0.05,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,4,1,0.05,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,5,1,0.1,2,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,6,1,0.1,2,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,7,1,0.25,3,0.11,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,8,1,0.25,3,0.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,9,1,0.5,3,0.1,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,10,1,0.5,3,0.35,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,11,1,0.75,3,0.46,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,12,1,0.75,3,0.21,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,13,1,1,3,0.49,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,14,1,1,3,0.32,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,BOHI2,15,1,2,3,0.48,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,1,1,0.05,-888,-888,-888,NPPHARV1?,ns_=_no_sample
2006,1,3/6/06,P,C,GUSA2,2,1,0.05,5,0.1,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,3,1,0.1,9,0.23,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,4,1,0.1,4,0.29,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,5,1,0.25,7,0.74,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,6,1,0.25,9,0.56,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,7,1,0.5,10,1.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,8,1,0.5,11,1.35,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,9,1,0.75,8,2.99,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,10,1,0.75,9,2.45,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,11,1,1,10,6.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,12,1,1,12,6.37,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,13,1,2,19,4.53,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,14,1,4,20,31.55,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,GUSA2,15,1,7,20,20.45,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,1,1,0.05,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,2,1,0.05,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,3,1,0.1,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,4,1,0.1,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,5,1,0.25,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,6,1,0.25,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,7,1,0.5,1,0.04,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,8,1,0.5,1,0.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,9,1,0.75,2,0.07,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,10,1,0.75,1,0.07,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,11,1,1,2,0.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,12,1,1,2,-999,-888,NPPHARV1?,ns_=_no_sample
2006,1,3/6/06,P,C,SPCR,13,1,2,3,0.18,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,14,1,3,2,0.14,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,SPCR,15,1,4,4,0.13,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,1,1,0.01,1,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,2,1,0.01,2,0.11,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,3,1,0.05,2,0.1,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,4,1,0.05,2,0.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,5,1,0.1,2,0.19,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,6,1,0.1,2,0.16,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,7,1,0.25,1,0.27,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,8,1,0.25,1,0.33,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,9,1,0.5,1,0.28,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,10,1,0.5,2,0.4,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,11,1,0.75,-888,-888,-888,NPPHARV1?,ns_=_no_sample
2006,1,3/6/06,P,C,LEOV,12,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LEOV,13,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,1,1,0.05,4,0.04,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,2,1,0.05,4,0.1,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,3,1,0.1,4,0.14,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,4,1,0.1,4,0.07,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,5,1,0.25,6,0.39,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,6,1,0.25,8,0.25,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,7,1,0.5,8,0.71,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,8,1,0.5,7,0.44,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,9,1,0.75,7,0.64,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,10,1,0.75,6,0.73,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,11,1,1,7,0.79,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,12,1,1,7,1.13,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,LYPH,13,1,2,8,2.66,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,1,1,0.05,2,0.09,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,2,1,0.05,2,0.04,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,3,1,0.1,1,0.08,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,4,1,0.1,2,0.05,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,5,1,0.25,2,0.28,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,6,1,0.25,2,0.35,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,7,1,0.5,3,0.81,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,8,1,0.5,2,0.72,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,9,1,0.75,3,1.58,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,10,1,0.75,3,1.46,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,11,1,1,3,1.21,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,12,1,1,4,1.52,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,MUTO2,13,1,2,2,2.92,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,1,1,0.01,10,0.01,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,2,1,0.01,10,0.03,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,3,1,0.05,10,0.04,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,4,1,0.05,8,0.02,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,5,1,0.1,6,0.1,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,6,1,0.1,15,0.21,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,7,1,0.25,13,0.19,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,8,1,0.25,12,0.29,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,9,1,0.5,13,0.57,-888,NPPHARV1?,NA
2006,1,3/6/06,P,C,POFE,10,1,0.5,13,0.63,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,1,1,0.01,2,0.01,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,2,1,0.01,3,0.04,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,3,1,0.05,4,0.04,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,4,1,0.05,4,0.05,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,5,1,0.1,4,0.04,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,6,1,0.25,8,0.21,0.3,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,7,1,0.5,13,0.72,1.03,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,8,1,0.75,9,1.24,1.23,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,9,1,1,13,1.54,1.44,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,10,1,2,8,2.82,2.11,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,11,1,3,13,4.31,8.8,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,12,1,6,15,15.67,29.47,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,13,1,9,16,28.71,40.43,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,14,1,12,17,39.44,49.81,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOER4,15,1,15,19,40.44,51.08,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,1,1,0.05,1,0.01,0.06,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,2,1,0.05,1,0.01,0.04,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,3,1,0.1,1,0.05,0.23,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,4,1,0.1,1,0.02,0.13,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,5,1,0.25,2,0.09,0.82,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,6,1,0.25,1,0.08,0.52,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,7,1,0.5,2,0.13,1.3,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,8,1,0.5,3,0.12,1.47,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,9,1,0.75,3,0.05,2.45,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,10,1,1,4,0.62,5.5,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,11,1,2,3,0.76,9.37,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,12,1,3,3,0.74,13.45,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,13,1,6,3,0.62,31.34,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,14,1,9,7,1.65,41.95,NPPHARV1?,NA
2006,1,2/23/06,L,C,BOGR2,15,1,12,6,6.23,69.98,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,1,3,0.01,1,0.01,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,2,1,0.01,2,0.01,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,3,1,0.05,2,0.06,0.01,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,4,1,0.05,3,0.02,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,5,1,0.1,3,0.13,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,6,1,0.25,6,0.42,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,7,1,0.5,7,2.55,0.04,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,8,1,0.75,10,3.21,0.01,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,9,1,1,12,7.19,0.38,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,10,1,2,14,8.62,0.46,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,11,1,3,18,22.94,4.57,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,12,1,6,24,38.78,3.22,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,13,1,9,20,93.17,23.32,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,14,1,12,36,118.27,25.87,NPPHARV1?,NA
2006,1,2/23/06,L,C,GUSA2,15,1,15,25,110.26,16.71,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,1,1,0.05,-888,-888,-888,NPPHARV1?,ns_=_no_sample
2006,1,2/23/06,L,C,ARDI5,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,6,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,7,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,8,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ARDI5,9,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,1,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,6,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,7,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,8,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,9,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,10,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,11,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,12,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,13,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,14,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,MUAR2,15,1,3,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,1,1,0.01,1,0.01,0.01,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,2,1,0.01,1,0,0.03,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,3,1,0.05,1,0.02,0.13,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,4,1,0.05,1,0,0.07,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,5,1,0.1,1,0.01,0.15,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,6,1,0.1,1,0.01,0.23,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,7,1,0.25,1,0.01,0.16,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,8,1,0.25,1,0.02,0.42,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,9,1,0.5,2,0.05,0.9,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,10,1,0.75,3,0.11,1.25,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,11,1,1,3,0.12,2.12,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,12,1,2,2,0.28,5.43,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,13,1,3,6,0.93,20.19,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,14,1,4,2,0.99,17.15,NPPHARV1?,NA
2006,1,2/23/06,L,C,PLJA,15,1,6,7,2.98,39.35,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,1,1,0.05,-888,-888,-888,NPPHARV1?,ns_=_no_sample
2006,1,2/23/06,L,C,SCBR2,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,6,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,7,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,8,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,9,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,10,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,11,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,12,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,13,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,14,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SCBR2,15,1,3,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,1,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,6,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,7,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,ELEL5,8,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,1,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,6,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,7,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,8,1,0.5,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,9,1,0.75,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,10,1,1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,11,1,2,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,12,1,3,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,13,1,6,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,14,1,9,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPFL2,15,1,12,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,1,1,0.01,2,0.02,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,1,1,0.01,2,0.01,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,2,1,0.01,3,0.03,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,2,1,0.01,3,0.03,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,3,1,0.05,3,0.09,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,3,1,0.05,3,0.08,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,4,1,0.05,2,0.03,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,4,1,0.05,2,0,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,5,1,0.1,4,0.11,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,5,1,0.1,4,0.08,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,6,1,0.25,5,0.39,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,6,1,0.25,5,0.42,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,7,1,0.5,10,0.71,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,7,1,0.5,10,0.86,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,8,1,0.75,11,2.15,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,8,1,0.75,11,1.96,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,9,1,1,15,2.16,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,9,1,1,15,3.68,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,10,1,2,17,5.04,0.14,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,10,1,2,17,6.9,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,11,1,3,14,4.72,0.06,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,11,1,3,14,6.25,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,12,1,4,23,7.72,0.24,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,12,1,4,23,10.29,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,13,1,6,24,12.25,0.13,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,13,1,6,24,12.69,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,14,1,8,25,17.91,0.69,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,14,1,8,25,18.99,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2L,15,1,10,37,20.43,1.58,NPPHARV1?,NA
2006,1,2/23/06,L,C,LATR2T,15,1,10,37,31.39,0,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,1,1,0.05,-888,-888,-888,NPPHARV1?,ns_=_no_sample
2006,1,2/23/06,L,C,SPCO4,2,1,0.05,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,3,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,4,1,0.1,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,5,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,6,1,0.25,-888,-888,-888,NPPHARV1?,NA
2006,1,2/23/06,L,C,SPCO4,7,1,0.5,-888,-888,-888,NPPHARV1?,NA
